VCE ,leafValue( DP1_IB1 "mcparamset" 1 ) (A),leafValue( DP1_IB1 "mcparamset" 2 ) (A),leafValue( DP1_IB1 "mcparamset" 3 ) (A),leafValue( DP1_IB1 "mcparamset" 4 ) (A),leafValue( DP1_IB1 "mcparamset" 5 ) (A),leafValue( DP1_IB1 "mcparamset" 6 ) (A),leafValue( DP1_IB1 "mcparamset" 7 ) (A),leafValue( DP1_IB1 "mcparamset" 8 ) (A),leafValue( DP1_IB1 "mcparamset" 9 ) (A),leafValue( DP1_IB1 "mcparamset" 10 ) (A),leafValue( DP1_IB1 "mcparamset" 11 ) (A),leafValue( DP1_IB1 "mcparamset" 12 ) (A),leafValue( DP1_IB1 "mcparamset" 13 ) (A),leafValue( DP1_IB1 "mcparamset" 14 ) (A),leafValue( DP1_IB1 "mcparamset" 15 ) (A),leafValue( DP1_IB1 "mcparamset" 16 ) (A),leafValue( DP1_IB1 "mcparamset" 17 ) (A),leafValue( DP1_IB1 "mcparamset" 18 ) (A),leafValue( DP1_IB1 "mcparamset" 19 ) (A),leafValue( DP1_IB1 "mcparamset" 20 ) (A),leafValue( DP1_IB2 "mcparamset" 1 ) (A),leafValue( DP1_IB2 "mcparamset" 2 ) (A),leafValue( DP1_IB2 "mcparamset" 3 ) (A),leafValue( DP1_IB2 "mcparamset" 4 ) (A),leafValue( DP1_IB2 "mcparamset" 5 ) (A),leafValue( DP1_IB2 "mcparamset" 6 ) (A),leafValue( DP1_IB2 "mcparamset" 7 ) (A),leafValue( DP1_IB2 "mcparamset" 8 ) (A),leafValue( DP1_IB2 "mcparamset" 9 ) (A),leafValue( DP1_IB2 "mcparamset" 10 ) (A),leafValue( DP1_IB2 "mcparamset" 11 ) (A),leafValue( DP1_IB2 "mcparamset" 12 ) (A),leafValue( DP1_IB2 "mcparamset" 13 ) (A),leafValue( DP1_IB2 "mcparamset" 14 ) (A),leafValue( DP1_IB2 "mcparamset" 15 ) (A),leafValue( DP1_IB2 "mcparamset" 16 ) (A),leafValue( DP1_IB2 "mcparamset" 17 ) (A),leafValue( DP1_IB2 "mcparamset" 18 ) (A),leafValue( DP1_IB2 "mcparamset" 19 ) (A),leafValue( DP1_IB2 "mcparamset" 20 ) (A),leafValue( DP2_IB1 "mcparamset" 1 ) (A),leafValue( DP2_IB1 "mcparamset" 2 ) (A),leafValue( DP2_IB1 "mcparamset" 3 ) (A),leafValue( DP2_IB1 "mcparamset" 4 ) (A),leafValue( DP2_IB1 "mcparamset" 5 ) (A),leafValue( DP2_IB1 "mcparamset" 6 ) (A),leafValue( DP2_IB1 "mcparamset" 7 ) (A),leafValue( DP2_IB1 "mcparamset" 8 ) (A),leafValue( DP2_IB1 "mcparamset" 9 ) (A),leafValue( DP2_IB1 "mcparamset" 10 ) (A),leafValue( DP2_IB1 "mcparamset" 11 ) (A),leafValue( DP2_IB1 "mcparamset" 12 ) (A),leafValue( DP2_IB1 "mcparamset" 13 ) (A),leafValue( DP2_IB1 "mcparamset" 14 ) (A),leafValue( DP2_IB1 "mcparamset" 15 ) (A),leafValue( DP2_IB1 "mcparamset" 16 ) (A),leafValue( DP2_IB1 "mcparamset" 17 ) (A),leafValue( DP2_IB1 "mcparamset" 18 ) (A),leafValue( DP2_IB1 "mcparamset" 19 ) (A),leafValue( DP2_IB1 "mcparamset" 20 ) (A),leafValue( DP2_IB2 "mcparamset" 1 ) (A),leafValue( DP2_IB2 "mcparamset" 2 ) (A),leafValue( DP2_IB2 "mcparamset" 3 ) (A),leafValue( DP2_IB2 "mcparamset" 4 ) (A),leafValue( DP2_IB2 "mcparamset" 5 ) (A),leafValue( DP2_IB2 "mcparamset" 6 ) (A),leafValue( DP2_IB2 "mcparamset" 7 ) (A),leafValue( DP2_IB2 "mcparamset" 8 ) (A),leafValue( DP2_IB2 "mcparamset" 9 ) (A),leafValue( DP2_IB2 "mcparamset" 10 ) (A),leafValue( DP2_IB2 "mcparamset" 11 ) (A),leafValue( DP2_IB2 "mcparamset" 12 ) (A),leafValue( DP2_IB2 "mcparamset" 13 ) (A),leafValue( DP2_IB2 "mcparamset" 14 ) (A),leafValue( DP2_IB2 "mcparamset" 15 ) (A),leafValue( DP2_IB2 "mcparamset" 16 ) (A),leafValue( DP2_IB2 "mcparamset" 17 ) (A),leafValue( DP2_IB2 "mcparamset" 18 ) (A),leafValue( DP2_IB2 "mcparamset" 19 ) (A),leafValue( DP2_IB2 "mcparamset" 20 ) (A),leafValue( DP3_IB1 "mcparamset" 1 ) (A),leafValue( DP3_IB1 "mcparamset" 2 ) (A),leafValue( DP3_IB1 "mcparamset" 3 ) (A),leafValue( DP3_IB1 "mcparamset" 4 ) (A),leafValue( DP3_IB1 "mcparamset" 5 ) (A),leafValue( DP3_IB1 "mcparamset" 6 ) (A),leafValue( DP3_IB1 "mcparamset" 7 ) (A),leafValue( DP3_IB1 "mcparamset" 8 ) (A),leafValue( DP3_IB1 "mcparamset" 9 ) (A),leafValue( DP3_IB1 "mcparamset" 10 ) (A),leafValue( DP3_IB1 "mcparamset" 11 ) (A),leafValue( DP3_IB1 "mcparamset" 12 ) (A),leafValue( DP3_IB1 "mcparamset" 13 ) (A),leafValue( DP3_IB1 "mcparamset" 14 ) (A),leafValue( DP3_IB1 "mcparamset" 15 ) (A),leafValue( DP3_IB1 "mcparamset" 16 ) (A),leafValue( DP3_IB1 "mcparamset" 17 ) (A),leafValue( DP3_IB1 "mcparamset" 18 ) (A),leafValue( DP3_IB1 "mcparamset" 19 ) (A),leafValue( DP3_IB1 "mcparamset" 20 ) (A),leafValue( DP3_IB2 "mcparamset" 1 ) (A),leafValue( DP3_IB2 "mcparamset" 2 ) (A),leafValue( DP3_IB2 "mcparamset" 3 ) (A),leafValue( DP3_IB2 "mcparamset" 4 ) (A),leafValue( DP3_IB2 "mcparamset" 5 ) (A),leafValue( DP3_IB2 "mcparamset" 6 ) (A),leafValue( DP3_IB2 "mcparamset" 7 ) (A),leafValue( DP3_IB2 "mcparamset" 8 ) (A),leafValue( DP3_IB2 "mcparamset" 9 ) (A),leafValue( DP3_IB2 "mcparamset" 10 ) (A),leafValue( DP3_IB2 "mcparamset" 11 ) (A),leafValue( DP3_IB2 "mcparamset" 12 ) (A),leafValue( DP3_IB2 "mcparamset" 13 ) (A),leafValue( DP3_IB2 "mcparamset" 14 ) (A),leafValue( DP3_IB2 "mcparamset" 15 ) (A),leafValue( DP3_IB2 "mcparamset" 16 ) (A),leafValue( DP3_IB2 "mcparamset" 17 ) (A),leafValue( DP3_IB2 "mcparamset" 18 ) (A),leafValue( DP3_IB2 "mcparamset" 19 ) (A),leafValue( DP3_IB2 "mcparamset" 20 ) (A)
1.1750000,593.64764E-3,623.32871E-3,585.83372E-3,572.08741E-3,633.11250E-3,574.69019E-3,625.86937E-3,549.85077E-3,594.83453E-3,576.15884E-3,644.25466E-3,627.46295E-3,578.70530E-3,664.17457E-3,584.14583E-3,617.04715E-3,627.18573E-3,583.66571E-3,591.26897E-3,534.52278E-3,590.28739E-3,623.83377E-3,587.19476E-3,573.68405E-3,633.58752E-3,573.60728E-3,619.96156E-3,547.03866E-3,594.57747E-3,580.89765E-3,640.07129E-3,634.82693E-3,576.28114E-3,660.03093E-3,582.05835E-3,621.21940E-3,621.79394E-3,580.78198E-3,597.86044E-3,534.95164E-3,585.10876E-3,620.04497E-3,586.06470E-3,571.02434E-3,627.88985E-3,564.75768E-3,623.37582E-3,546.06225E-3,587.00316E-3,575.69023E-3,636.79955E-3,630.85427E-3,578.32314E-3,662.92509E-3,580.90250E-3,614.11727E-3,622.20006E-3,577.60273E-3,591.40236E-3,534.04747E-3,586.55376E-3,619.80188E-3,585.75953E-3,568.67392E-3,629.82787E-3,567.01457E-3,618.85258E-3,546.96648E-3,586.09319E-3,576.76396E-3,638.93054E-3,627.56554E-3,577.74416E-3,661.33807E-3,579.70379E-3,615.22472E-3,617.37386E-3,581.26134E-3,592.69186E-3,532.71532E-3,589.50636E-3,625.00919E-3,585.84296E-3,573.33081E-3,634.43220E-3,572.93536E-3,621.97819E-3,549.33855E-3,591.76394E-3,575.01900E-3,644.25173E-3,632.84181E-3,581.73715E-3,666.38837E-3,579.51210E-3,617.78107E-3,627.74274E-3,582.95886E-3,593.08014E-3,535.26662E-3,585.93498E-3,618.70648E-3,591.58157E-3,572.65998E-3,630.51231E-3,573.14120E-3,623.85371E-3,550.34319E-3,590.32428E-3,578.64938E-3,640.85379E-3,635.70539E-3,579.66170E-3,668.84726E-3,582.34360E-3,617.11529E-3,628.09437E-3,579.59340E-3,593.74569E-3,536.98629E-3
1.1800000,610.32571E-3,640.81281E-3,602.22951E-3,588.00991E-3,650.84237E-3,590.90729E-3,643.39834E-3,565.28331E-3,611.50327E-3,592.30737E-3,662.26966E-3,645.02134E-3,594.99504E-3,682.66966E-3,600.45245E-3,634.37958E-3,644.69763E-3,600.22980E-3,607.75795E-3,549.54823E-3,606.87975E-3,641.31509E-3,603.64114E-3,589.65311E-3,651.32213E-3,589.79183E-3,637.35664E-3,562.40699E-3,611.25406E-3,597.14984E-3,657.97619E-3,652.56795E-3,592.51136E-3,678.42088E-3,598.30695E-3,638.65149E-3,639.16867E-3,597.27043E-3,614.51255E-3,549.99288E-3,601.65726E-3,637.55513E-3,602.54866E-3,587.01365E-3,645.58827E-3,580.80420E-3,640.94342E-3,561.47751E-3,603.58252E-3,591.89869E-3,654.72676E-3,648.60469E-3,594.67825E-3,681.49965E-3,597.21396E-3,631.47786E-3,639.67602E-3,594.09595E-3,607.98780E-3,549.13778E-3,603.14836E-3,637.29640E-3,602.24037E-3,584.61189E-3,647.57409E-3,583.11723E-3,636.31161E-3,562.41227E-3,602.65093E-3,593.00670E-3,656.91325E-3,645.23278E-3,594.09589E-3,679.85929E-3,595.99506E-3,632.61757E-3,634.74078E-3,597.84237E-3,609.31847E-3,547.78155E-3,606.07339E-3,642.52963E-3,602.25388E-3,589.28922E-3,652.18916E-3,589.10601E-3,639.40291E-3,564.76173E-3,608.36799E-3,591.12608E-3,662.25799E-3,650.53901E-3,598.09314E-3,684.94157E-3,595.70524E-3,635.12936E-3,645.26995E-3,599.50418E-3,609.60865E-3,550.31369E-3,602.41951E-3,636.06236E-3,608.13675E-3,588.60070E-3,648.18579E-3,589.30997E-3,641.33633E-3,565.78941E-3,606.89105E-3,594.84599E-3,658.77609E-3,653.46297E-3,595.97996E-3,687.46094E-3,598.59541E-3,634.44777E-3,645.62530E-3,596.05769E-3,610.30615E-3,552.07387E-3
1.1850000,627.06387E-3,658.35906E-3,618.68413E-3,603.98874E-3,668.63397E-3,607.18431E-3,660.99005E-3,580.77228E-3,628.23181E-3,608.51439E-3,680.34763E-3,662.64294E-3,611.34461E-3,701.22675E-3,616.81682E-3,651.77589E-3,662.27000E-3,616.85649E-3,624.30493E-3,564.62979E-3,623.53217E-3,658.85831E-3,620.14656E-3,605.67866E-3,669.11838E-3,606.03620E-3,654.81457E-3,577.83186E-3,627.99064E-3,613.46037E-3,675.94400E-3,670.37225E-3,608.80136E-3,696.87287E-3,614.61316E-3,656.14752E-3,656.60385E-3,613.82132E-3,631.22265E-3,565.09027E-3,618.26697E-3,655.12883E-3,619.09250E-3,603.06057E-3,663.34969E-3,596.91153E-3,658.57503E-3,576.95022E-3,620.22307E-3,608.16663E-3,672.71806E-3,666.41974E-3,611.09424E-3,700.13762E-3,613.58426E-3,648.90357E-3,657.21363E-3,610.65277E-3,624.63246E-3,564.28538E-3,619.80434E-3,654.85441E-3,618.78122E-3,600.60762E-3,665.38333E-3,599.28077E-3,653.83466E-3,577.91565E-3,619.26997E-3,609.30899E-3,674.96028E-3,662.96476E-3,610.50860E-3,698.44374E-3,612.34531E-3,650.07571E-3,652.16947E-3,614.48694E-3,626.00450E-3,562.90512E-3,622.70035E-3,660.11219E-3,618.72384E-3,605.30405E-3,670.00774E-3,605.33655E-3,656.89025E-3,580.24137E-3,625.03191E-3,607.29146E-3,680.32706E-3,668.29955E-3,614.50889E-3,703.55686E-3,611.95611E-3,652.54157E-3,662.85766E-3,616.11208E-3,626.19503E-3,565.41692E-3,618.96400E-3,653.48023E-3,624.75105E-3,604.59788E-3,665.92118E-3,605.53842E-3,658.88167E-3,581.29200E-3,623.51770E-3,611.10093E-3,676.76128E-3,671.28382E-3,612.35817E-3,706.13671E-3,614.90478E-3,651.84409E-3,663.21668E-3,612.58453E-3,626.92473E-3,567.21765E-3
1.1900000,643.85905E-3,675.96421E-3,635.19457E-3,620.02104E-3,686.48398E-3,623.51821E-3,678.64128E-3,596.31485E-3,645.01709E-3,624.77693E-3,698.48526E-3,680.32455E-3,627.75101E-3,719.84242E-3,633.23596E-3,669.23295E-3,679.89961E-3,633.54269E-3,640.90692E-3,579.76471E-3,640.24159E-3,676.46020E-3,636.70799E-3,621.75782E-3,686.97299E-3,622.33737E-3,672.33217E-3,593.31043E-3,644.78414E-3,629.82627E-3,693.97143E-3,688.23663E-3,625.14815E-3,715.38348E-3,630.97402E-3,673.70431E-3,674.09629E-3,630.43156E-3,647.98770E-3,580.24107E-3,634.93476E-3,672.76280E-3,635.69315E-3,619.16218E-3,681.17077E-3,613.07663E-3,676.26735E-3,592.47751E-3,636.92168E-3,624.49105E-3,690.77009E-3,684.29616E-3,627.56804E-3,718.83550E-3,630.01039E-3,666.39118E-3,674.80961E-3,627.27004E-3,641.33324E-3,579.48746E-3,636.51858E-3,672.47262E-3,635.37899E-3,616.65817E-3,683.25222E-3,615.50216E-3,671.41848E-3,593.47374E-3,635.94723E-3,625.66780E-3,693.06824E-3,680.75825E-3,626.97922E-3,717.08793E-3,628.75151E-3,667.59592E-3,669.65668E-3,631.19189E-3,642.74685E-3,578.08323E-3,639.38416E-3,677.75364E-3,635.24982E-3,621.37245E-3,687.88463E-3,621.62396E-3,674.43703E-3,595.77462E-3,641.75265E-3,623.51218E-3,698.45563E-3,686.12023E-3,630.98139E-3,722.23080E-3,628.26175E-3,670.01455E-3,680.50263E-3,632.77946E-3,642.83627E-3,580.57356E-3,635.56539E-3,670.95688E-3,641.42143E-3,620.64867E-3,683.71519E-3,621.82354E-3,676.48655E-3,596.84814E-3,640.20119E-3,627.41122E-3,694.80607E-3,689.16474E-3,628.79331E-3,724.87112E-3,631.26876E-3,669.30109E-3,680.86529E-3,629.17083E-3,643.59842E-3,582.41486E-3
1.1950000,660.70831E-3,693.62520E-3,651.75800E-3,636.10408E-3,704.38928E-3,639.90614E-3,696.34900E-3,611.90833E-3,661.85621E-3,641.09219E-3,716.67939E-3,698.06317E-3,644.21138E-3,738.51341E-3,649.70705E-3,686.74777E-3,697.58339E-3,650.28545E-3,657.56104E-3,594.95039E-3,657.00508E-3,694.11770E-3,653.32257E-3,637.88784E-3,704.88282E-3,638.69248E-3,689.90641E-3,608.84004E-3,661.63165E-3,646.24472E-3,712.05534E-3,706.15803E-3,641.54889E-3,733.94947E-3,647.38672E-3,691.31887E-3,691.64293E-3,647.09821E-3,664.80481E-3,595.44267E-3,651.65768E-3,690.45391E-3,652.34769E-3,635.31569E-3,699.04834E-3,629.29662E-3,694.01731E-3,608.05665E-3,653.67544E-3,640.86908E-3,708.87968E-3,702.23085E-3,644.09676E-3,737.58997E-3,646.48948E-3,683.93765E-3,692.46085E-3,643.94478E-3,658.08724E-3,594.74136E-3,653.28813E-3,690.14793E-3,652.03078E-3,632.76078E-3,701.17762E-3,631.77850E-3,689.05999E-3,609.08380E-3,652.67979E-3,642.08026E-3,711.23396E-3,698.61017E-3,643.50484E-3,735.78854E-3,645.21079E-3,685.17516E-3,687.19932E-3,647.95421E-3,659.54261E-3,593.31321E-3,656.12192E-3,695.45090E-3,651.82896E-3,637.49166E-3,705.81670E-3,637.96540E-3,692.04023E-3,611.35880E-3,658.52731E-3,639.78545E-3,716.64056E-3,703.99801E-3,647.50776E-3,740.96011E-3,644.61937E-3,687.54532E-3,698.20180E-3,649.50337E-3,659.52950E-3,595.78100E-3,652.22080E-3,688.48927E-3,658.14500E-3,636.75033E-3,701.56470E-3,638.16249E-3,694.14791E-3,612.45514E-3,656.93862E-3,643.77407E-3,712.90732E-3,707.10268E-3,645.28251E-3,743.66088E-3,647.68453E-3,686.81578E-3,698.56806E-3,645.81366E-3,660.32435E-3,597.66290E-3
1.2000000,677.60887E-3,711.33912E-3,668.37169E-3,652.23528E-3,722.34691E-3,656.34538E-3,714.11033E-3,627.55018E-3,678.74643E-3,657.45750E-3,734.92706E-3,715.85593E-3,660.72301E-3,757.23663E-3,666.22741E-3,704.31752E-3,715.31843E-3,667.08196E-3,674.26462E-3,610.18437E-3,673.81990E-3,711.82790E-3,669.98758E-3,654.06615E-3,722.84492E-3,655.09884E-3,707.53444E-3,624.41815E-3,678.53042E-3,662.71307E-3,730.19278E-3,724.13355E-3,658.00088E-3,752.56777E-3,663.84859E-3,708.98837E-3,709.24090E-3,663.81849E-3,681.67125E-3,610.69260E-3,668.43295E-3,708.19919E-3,669.05337E-3,651.51846E-3,716.97940E-3,645.56878E-3,711.82197E-3,623.68505E-3,670.48155E-3,657.29802E-3,727.04381E-3,720.22086E-3,660.67764E-3,756.39788E-3,663.01881E-3,701.54011E-3,710.16442E-3,660.67416E-3,674.89170E-3,610.04458E-3,670.11017E-3,707.87739E-3,668.73384E-3,648.91282E-3,719.15649E-3,648.10706E-3,706.75628E-3,624.74323E-3,669.46490E-3,658.54368E-3,729.45443E-3,716.51761E-3,660.08269E-3,754.54247E-3,661.72043E-3,702.81056E-3,704.79446E-3,664.77108E-3,676.38901E-3,608.59256E-3,672.91087E-3,713.20105E-3,668.45856E-3,653.65911E-3,723.80100E-3,654.35814E-3,709.69698E-3,626.99137E-3,675.35315E-3,656.10864E-3,734.87887E-3,721.92999E-3,664.08531E-3,759.74171E-3,661.02630E-3,705.13105E-3,715.95225E-3,666.28102E-3,676.27203E-3,611.03677E-3,668.92746E-3,706.07452E-3,674.91903E-3,652.90029E-3,719.46676E-3,654.55256E-3,711.86290E-3,628.11043E-3,673.72727E-3,660.18682E-3,731.06209E-3,725.09473E-3,661.82308E-3,762.50290E-3,664.14944E-3,704.38534E-3,716.32207E-3,662.51025E-3,677.09980E-3,612.95928E-3
1.2050000,694.55810E-3,729.10322E-3,685.03310E-3,668.41220E-3,740.35405E-3,672.83337E-3,731.92252E-3,643.23797E-3,695.68513E-3,673.87036E-3,753.22541E-3,733.70011E-3,677.28335E-3,776.00915E-3,682.79452E-3,721.93951E-3,733.10196E-3,683.92959E-3,691.01507E-3,625.46430E-3,690.68342E-3,729.58805E-3,686.70044E-3,670.29028E-3,740.85648E-3,671.55387E-3,725.21352E-3,640.04234E-3,695.47782E-3,679.22877E-3,748.38092E-3,742.16046E-3,674.50157E-3,771.23548E-3,680.35711E-3,726.71009E-3,726.88745E-3,680.58976E-3,698.58444E-3,625.98851E-3,685.25792E-3,725.99585E-3,685.80757E-3,667.76800E-3,734.96111E-3,661.89051E-3,729.67854E-3,639.36026E-3,687.33738E-3,673.77531E-3,745.25961E-3,738.26342E-3,677.30807E-3,775.25625E-3,679.59580E-3,719.19581E-3,727.91752E-3,677.45550E-3,691.74398E-3,625.39471E-3,686.98207E-3,725.65820E-3,685.48554E-3,665.11181E-3,737.18600E-3,664.48524E-3,724.50458E-3,640.44959E-3,686.29993E-3,675.05547E-3,747.72676E-3,734.47782E-3,676.71017E-3,773.34672E-3,678.27787E-3,720.49939E-3,722.43933E-3,681.63980E-3,693.28342E-3,623.91887E-3,689.74839E-3,731.00135E-3,685.13605E-3,669.87235E-3,741.83469E-3,670.79964E-3,727.40456E-3,642.66990E-3,692.22755E-3,672.47923E-3,753.16773E-3,739.91344E-3,680.71146E-3,778.57265E-3,677.48003E-3,722.76904E-3,733.75121E-3,683.10977E-3,693.06127E-3,626.33852E-3,685.68278E-3,723.70989E-3,691.74093E-3,669.09608E-3,737.41856E-3,670.99117E-3,729.62876E-3,643.81161E-3,690.56452E-3,676.64694E-3,749.26754E-3,743.13816E-3,678.41244E-3,781.39421E-3,680.66095E-3,722.00708E-3,734.12456E-3,679.25795E-3,693.92218E-3,628.30166E-3
1.2100000,711.55349E-3,746.91486E-3,701.73978E-3,684.63249E-3,758.40803E-3,689.36764E-3,749.78298E-3,658.96942E-3,712.66983E-3,690.32837E-3,771.57176E-3,751.59312E-3,693.88996E-3,794.82817E-3,699.40595E-3,739.61119E-3,750.93136E-3,700.82582E-3,707.80996E-3,640.78797E-3,707.59314E-3,747.39552E-3,703.45870E-3,686.55789E-3,758.91482E-3,688.05513E-3,742.94108E-3,655.71034E-3,712.47139E-3,695.78941E-3,766.61711E-3,760.23614E-3,691.04852E-3,789.94983E-3,696.90987E-3,744.48148E-3,744.57998E-3,697.40953E-3,715.54190E-3,641.32817E-3,702.13006E-3,743.84121E-3,702.60781E-3,684.06193E-3,752.99077E-3,678.25935E-3,747.58439E-3,655.07997E-3,704.24043E-3,690.29852E-3,763.52439E-3,756.35588E-3,693.98557E-3,794.16224E-3,696.21802E-3,736.90218E-3,745.71750E-3,694.28627E-3,708.64162E-3,640.78950E-3,703.90129E-3,743.48770E-3,702.28340E-3,681.35538E-3,755.26343E-3,680.91059E-3,742.30227E-3,656.20053E-3,703.18240E-3,691.61319E-3,766.04826E-3,752.48820E-3,693.38480E-3,792.19849E-3,694.88066E-3,738.23906E-3,740.13129E-3,698.55781E-3,710.22334E-3,639.28989E-3,706.63201E-3,748.84916E-3,701.85897E-3,686.12902E-3,759.91511E-3,687.28746E-3,745.16041E-3,658.39209E-3,709.14805E-3,688.89484E-3,771.50444E-3,757.94576E-3,697.38377E-3,797.45013E-3,693.97816E-3,740.45677E-3,751.59605E-3,699.98710E-3,709.89479E-3,641.68403E-3,702.48428E-3,741.39279E-3,708.60823E-3,685.33539E-3,755.41743E-3,687.47590E-3,747.44292E-3,659.55637E-3,707.44793E-3,693.15204E-3,767.52100E-3,761.23036E-3,695.04815E-3,800.33202E-3,697.21668E-3,739.67845E-3,751.97290E-3,696.05427E-3,710.78905E-3,643.68781E-3
1.2150000,728.59267E-3,764.77154E-3,718.48941E-3,700.89395E-3,776.50630E-3,705.94589E-3,767.68924E-3,674.74233E-3,729.69819E-3,706.82924E-3,789.96355E-3,769.53253E-3,710.54051E-3,813.69106E-3,716.05941E-3,757.33014E-3,768.80413E-3,717.76825E-3,724.64698E-3,656.15325E-3,724.54671E-3,765.24784E-3,720.26003E-3,702.86678E-3,777.01740E-3,704.60030E-3,760.71465E-3,671.41997E-3,729.50874E-3,712.39272E-3,784.89879E-3,778.35812E-3,707.63942E-3,808.70817E-3,713.50459E-3,762.30011E-3,762.31602E-3,714.27539E-3,732.54130E-3,656.70948E-3,719.04698E-3,761.73275E-3,719.45172E-3,700.39800E-3,771.06579E-3,694.67299E-3,765.53700E-3,670.84195E-3,721.18833E-3,706.86534E-3,781.83555E-3,774.49574E-3,710.70779E-3,813.11316E-3,712.88313E-3,754.65674E-3,763.56185E-3,711.16404E-3,725.58223E-3,656.22679E-3,720.86544E-3,761.36339E-3,719.12507E-3,697.64129E-3,773.38621E-3,697.38075E-3,760.14685E-3,671.99385E-3,720.10996E-3,708.21454E-3,784.41633E-3,770.54627E-3,710.10421E-3,811.09508E-3,711.52646E-3,756.02712E-3,757.86783E-3,715.52269E-3,727.20640E-3,654.70346E-3,723.55935E-3,766.74197E-3,718.62502E-3,702.42693E-3,778.03970E-3,703.81926E-3,762.96206E-3,674.15578E-3,726.11230E-3,705.35320E-3,789.88646E-3,776.02446E-3,714.09991E-3,816.37150E-3,710.51841E-3,758.19179E-3,769.48428E-3,716.91062E-3,726.77025E-3,657.07119E-3,719.32961E-3,759.12075E-3,725.51859E-3,701.61599E-3,773.46084E-3,704.00442E-3,765.30291E-3,675.34252E-3,724.37513E-3,709.69983E-3,785.81994E-3,779.36886E-3,711.72788E-3,819.31366E-3,713.81432E-3,757.39702E-3,769.86459E-3,712.89682E-3,727.69807E-3,659.11561E-3
1.2200000,745.67336E-3,782.67091E-3,735.27979E-3,717.19448E-3,794.64645E-3,722.56588E-3,785.63895E-3,690.55464E-3,746.76794E-3,723.37081E-3,808.39834E-3,787.51599E-3,727.23281E-3,832.59528E-3,732.75273E-3,775.09406E-3,786.71788E-3,734.75461E-3,741.52391E-3,671.55815E-3,741.54186E-3,783.14262E-3,737.10221E-3,719.21481E-3,795.16180E-3,721.18718E-3,778.53191E-3,687.16917E-3,746.58764E-3,729.03651E-3,803.22355E-3,796.52404E-3,724.27208E-3,827.50801E-3,730.13909E-3,780.16365E-3,780.09320E-3,731.18509E-3,749.58040E-3,672.13041E-3,736.00643E-3,779.66806E-3,736.33707E-3,716.77407E-3,789.18376E-3,711.12919E-3,783.53400E-3,686.64411E-3,738.17882E-3,723.47356E-3,800.19064E-3,792.68061E-3,727.47250E-3,832.10644E-3,729.58893E-3,772.45717E-3,781.44817E-3,728.08654E-3,742.56358E-3,671.70453E-3,737.87225E-3,779.28285E-3,736.00830E-3,713.96741E-3,791.55189E-3,713.89352E-3,778.03596E-3,687.82744E-3,737.08038E-3,724.85729E-3,802.82852E-3,788.64967E-3,726.86617E-3,830.03395E-3,728.21308E-3,773.86125E-3,775.64659E-3,732.53214E-3,744.23036E-3,670.15754E-3,740.52816E-3,784.67743E-3,735.43196E-3,718.76394E-3,796.20605E-3,720.39286E-3,780.80718E-3,689.95888E-3,743.11804E-3,721.85214E-3,808.31134E-3,794.14721E-3,730.85767E-3,835.33421E-3,727.09862E-3,775.97181E-3,787.41351E-3,733.87807E-3,743.68545E-3,672.49797E-3,736.21652E-3,776.89141E-3,742.46977E-3,717.93577E-3,791.54637E-3,720.57453E-3,783.20637E-3,691.16798E-3,741.34389E-3,726.28815E-3,804.16194E-3,797.55129E-3,728.44943E-3,838.33658E-3,730.45171E-3,775.16049E-3,787.79726E-3,729.78334E-3,744.64701E-3,674.58303E-3
1.2250000,762.79341E-3,800.61069E-3,752.10883E-3,733.53205E-3,812.82616E-3,739.22552E-3,803.62986E-3,706.40437E-3,763.87696E-3,739.95101E-3,826.87381E-3,805.54128E-3,743.96475E-3,851.53843E-3,749.48382E-3,792.90076E-3,804.67037E-3,751.78273E-3,758.43865E-3,687.00074E-3,758.57646E-3,801.07761E-3,753.98313E-3,735.59998E-3,813.34572E-3,737.81366E-3,796.39063E-3,702.95595E-3,763.70594E-3,745.71871E-3,821.58909E-3,814.73165E-3,740.94441E-3,846.34695E-3,746.81132E-3,798.06991E-3,797.90928E-3,748.13647E-3,766.65708E-3,687.58905E-3,753.00622E-3,797.64485E-3,753.26171E-3,733.18810E-3,807.34233E-3,727.62585E-3,801.57311E-3,702.48444E-3,755.20974E-3,740.12110E-3,818.58733E-3,810.90823E-3,744.27757E-3,851.13964E-3,746.33331E-3,790.30124E-3,799.37418E-3,745.05156E-3,759.58352E-3,687.22078E-3,754.91956E-3,797.24382E-3,752.93096E-3,730.33172E-3,809.75815E-3,730.44676E-3,795.96735E-3,703.69929E-3,754.09152E-3,741.53936E-3,821.28249E-3,806.79619E-3,743.66855E-3,849.01266E-3,744.93841E-3,791.73923E-3,793.46528E-3,749.58395E-3,761.29306E-3,685.65018E-3,757.53631E-3,802.65326E-3,752.27771E-3,735.13806E-3,814.41183E-3,737.00615E-3,798.69354E-3,705.79941E-3,760.16315E-3,738.38963E-3,826.77677E-3,812.31175E-3,747.65495E-3,854.33587E-3,743.71671E-3,793.79462E-3,805.38147E-3,750.88727E-3,760.63828E-3,687.96246E-3,753.14289E-3,794.70254E-3,759.45965E-3,734.29273E-3,809.67173E-3,737.18413E-3,801.15108E-3,707.03078E-3,758.35209E-3,742.91492E-3,822.54468E-3,815.77542E-3,745.21070E-3,857.39837E-3,747.12678E-3,792.96667E-3,805.76863E-3,746.71167E-3,761.63378E-3,690.08817E-3
