VCE ,leafValue( B1_DP1 "mcparamset" 1 ),leafValue( B1_DP1 "mcparamset" 2 ),leafValue( B1_DP1 "mcparamset" 3 ),leafValue( B1_DP1 "mcparamset" 4 ),leafValue( B1_DP1 "mcparamset" 5 ),leafValue( B1_DP1 "mcparamset" 6 ),leafValue( B1_DP1 "mcparamset" 7 ),leafValue( B1_DP1 "mcparamset" 8 ),leafValue( B1_DP1 "mcparamset" 9 ),leafValue( B1_DP1 "mcparamset" 10 ),leafValue( B1_DP1 "mcparamset" 11 ),leafValue( B1_DP1 "mcparamset" 12 ),leafValue( B1_DP1 "mcparamset" 13 ),leafValue( B1_DP1 "mcparamset" 14 ),leafValue( B1_DP1 "mcparamset" 15 ),leafValue( B1_DP1 "mcparamset" 16 ),leafValue( B1_DP1 "mcparamset" 17 ),leafValue( B1_DP1 "mcparamset" 18 ),leafValue( B1_DP1 "mcparamset" 19 ),leafValue( B1_DP1 "mcparamset" 20 ),leafValue( B2_DP1 "mcparamset" 1 ),leafValue( B2_DP1 "mcparamset" 2 ),leafValue( B2_DP1 "mcparamset" 3 ),leafValue( B2_DP1 "mcparamset" 4 ),leafValue( B2_DP1 "mcparamset" 5 ),leafValue( B2_DP1 "mcparamset" 6 ),leafValue( B2_DP1 "mcparamset" 7 ),leafValue( B2_DP1 "mcparamset" 8 ),leafValue( B2_DP1 "mcparamset" 9 ),leafValue( B2_DP1 "mcparamset" 10 ),leafValue( B2_DP1 "mcparamset" 11 ),leafValue( B2_DP1 "mcparamset" 12 ),leafValue( B2_DP1 "mcparamset" 13 ),leafValue( B2_DP1 "mcparamset" 14 ),leafValue( B2_DP1 "mcparamset" 15 ),leafValue( B2_DP1 "mcparamset" 16 ),leafValue( B2_DP1 "mcparamset" 17 ),leafValue( B2_DP1 "mcparamset" 18 ),leafValue( B2_DP1 "mcparamset" 19 ),leafValue( B2_DP1 "mcparamset" 20 ),leafValue( B1_DP2 "mcparamset" 1 ),leafValue( B1_DP2 "mcparamset" 2 ),leafValue( B1_DP2 "mcparamset" 3 ),leafValue( B1_DP2 "mcparamset" 4 ),leafValue( B1_DP2 "mcparamset" 5 ),leafValue( B1_DP2 "mcparamset" 6 ),leafValue( B1_DP2 "mcparamset" 7 ),leafValue( B1_DP2 "mcparamset" 8 ),leafValue( B1_DP2 "mcparamset" 9 ),leafValue( B1_DP2 "mcparamset" 10 ),leafValue( B1_DP2 "mcparamset" 11 ),leafValue( B1_DP2 "mcparamset" 12 ),leafValue( B1_DP2 "mcparamset" 13 ),leafValue( B1_DP2 "mcparamset" 14 ),leafValue( B1_DP2 "mcparamset" 15 ),leafValue( B1_DP2 "mcparamset" 16 ),leafValue( B1_DP2 "mcparamset" 17 ),leafValue( B1_DP2 "mcparamset" 18 ),leafValue( B1_DP2 "mcparamset" 19 ),leafValue( B1_DP2 "mcparamset" 20 ),leafValue( B2_DP2 "mcparamset" 1 ),leafValue( B2_DP2 "mcparamset" 2 ),leafValue( B2_DP2 "mcparamset" 3 ),leafValue( B2_DP2 "mcparamset" 4 ),leafValue( B2_DP2 "mcparamset" 5 ),leafValue( B2_DP2 "mcparamset" 6 ),leafValue( B2_DP2 "mcparamset" 7 ),leafValue( B2_DP2 "mcparamset" 8 ),leafValue( B2_DP2 "mcparamset" 9 ),leafValue( B2_DP2 "mcparamset" 10 ),leafValue( B2_DP2 "mcparamset" 11 ),leafValue( B2_DP2 "mcparamset" 12 ),leafValue( B2_DP2 "mcparamset" 13 ),leafValue( B2_DP2 "mcparamset" 14 ),leafValue( B2_DP2 "mcparamset" 15 ),leafValue( B2_DP2 "mcparamset" 16 ),leafValue( B2_DP2 "mcparamset" 17 ),leafValue( B2_DP2 "mcparamset" 18 ),leafValue( B2_DP2 "mcparamset" 19 ),leafValue( B2_DP2 "mcparamset" 20 ),leafValue( B1_DP3 "mcparamset" 1 ),leafValue( B1_DP3 "mcparamset" 2 ),leafValue( B1_DP3 "mcparamset" 3 ),leafValue( B1_DP3 "mcparamset" 4 ),leafValue( B1_DP3 "mcparamset" 5 ),leafValue( B1_DP3 "mcparamset" 6 ),leafValue( B1_DP3 "mcparamset" 7 ),leafValue( B1_DP3 "mcparamset" 8 ),leafValue( B1_DP3 "mcparamset" 9 ),leafValue( B1_DP3 "mcparamset" 10 ),leafValue( B1_DP3 "mcparamset" 11 ),leafValue( B1_DP3 "mcparamset" 12 ),leafValue( B1_DP3 "mcparamset" 13 ),leafValue( B1_DP3 "mcparamset" 14 ),leafValue( B1_DP3 "mcparamset" 15 ),leafValue( B1_DP3 "mcparamset" 16 ),leafValue( B1_DP3 "mcparamset" 17 ),leafValue( B1_DP3 "mcparamset" 18 ),leafValue( B1_DP3 "mcparamset" 19 ),leafValue( B1_DP3 "mcparamset" 20 ),leafValue( B2_DP3 "mcparamset" 1 ),leafValue( B2_DP3 "mcparamset" 2 ),leafValue( B2_DP3 "mcparamset" 3 ),leafValue( B2_DP3 "mcparamset" 4 ),leafValue( B2_DP3 "mcparamset" 5 ),leafValue( B2_DP3 "mcparamset" 6 ),leafValue( B2_DP3 "mcparamset" 7 ),leafValue( B2_DP3 "mcparamset" 8 ),leafValue( B2_DP3 "mcparamset" 9 ),leafValue( B2_DP3 "mcparamset" 10 ),leafValue( B2_DP3 "mcparamset" 11 ),leafValue( B2_DP3 "mcparamset" 12 ),leafValue( B2_DP3 "mcparamset" 13 ),leafValue( B2_DP3 "mcparamset" 14 ),leafValue( B2_DP3 "mcparamset" 15 ),leafValue( B2_DP3 "mcparamset" 16 ),leafValue( B2_DP3 "mcparamset" 17 ),leafValue( B2_DP3 "mcparamset" 18 ),leafValue( B2_DP3 "mcparamset" 19 ),leafValue( B2_DP3 "mcparamset" 20 )
975.00000E-3,2.9235862,2.7994318,2.8959460,2.9148439,2.7749109,3.0395437,2.7627307,3.0935276,2.8951670,2.9614838,2.6955932,2.7439540,3.0001095,2.5976228,2.9043273,2.8071602,2.7507159,3.0564195,2.8645399,3.1498528,2.9396637,2.7867495,2.9035229,2.9108284,2.7672016,3.0402625,2.8010692,3.1135829,2.9078641,2.9249297,2.7117456,2.7078086,3.0137945,2.6145242,2.9112787,2.7830739,2.7733083,3.0734088,2.8313625,3.1528236,2.8564558,2.7386466,2.8196088,2.8164908,2.7239370,2.9954738,2.6932690,3.0038333,2.8340206,2.8466482,2.6631110,2.6446845,2.8959223,2.5488491,2.8236406,2.7316370,2.6924133,2.9985198,2.7763698,3.0308639,2.8498102,2.7257867,2.8189106,2.8290715,2.7073595,2.9744466,2.7102150,2.9975424,2.8325387,2.8435067,2.6451734,2.6509820,2.9014728,2.5431477,2.8301256,2.7229925,2.7164752,2.9719776,2.7674774,3.0432003,2.9410449,2.7857958,2.9086044,2.9131684,2.7647872,3.0456571,2.7763099,3.1006712,2.9219333,2.9590144,2.6916334,2.7204575,2.9739606,2.5888071,2.9296019,2.7998202,2.7482918,3.0610402,2.8528722,3.1493225,2.9658485,2.8118039,2.8786589,2.9136223,2.7911605,3.0409326,2.7775270,3.0950938,2.9268417,2.9375276,2.7069445,2.6979067,2.9969703,2.5786527,2.9065226,2.8064409,2.7431448,3.0832506,2.8584253,3.1348255
980.00000E-3,2.6261504,2.5136401,2.6060463,2.6247320,2.4895652,2.7305694,2.4823658,2.7834924,2.6016037,2.6634795,2.4210454,2.4664283,2.6958355,2.3331778,2.6123331,2.5229662,2.4711273,2.7429182,2.5767282,2.8370485,2.6407975,2.5027897,2.6119812,2.6208662,2.4829622,2.7315542,2.5163526,2.8015359,2.6123784,2.6310680,2.4357705,2.4339534,2.7081821,2.3484458,2.6188467,2.5014674,2.4917195,2.7581167,2.5466630,2.8393657,2.5783278,2.4686544,2.5460272,2.5476029,2.4531129,2.7026225,2.4296082,2.7150691,2.5587358,2.5723776,2.4001763,2.3868849,2.6136929,2.2964100,2.5506227,2.4655596,2.4281742,2.7018963,2.5074071,2.7427082,2.5724716,2.4580540,2.5457607,2.5592911,2.4387703,2.6842820,2.4454708,2.7096554,2.5579923,2.5695191,2.3847245,2.3933413,2.6188037,2.2921122,2.5567439,2.4581287,2.4501320,2.6783139,2.4997552,2.7538950,2.6421610,2.5017157,2.6167377,2.6229174,2.4806665,2.7363754,2.4949167,2.7896880,2.6250826,2.6617549,2.4176711,2.4451641,2.6727972,2.3252366,2.6351718,2.5165869,2.4689471,2.7470362,2.5662524,2.8362983,2.6642067,2.5254425,2.5896520,2.6235859,2.5040296,2.7322195,2.4953571,2.7845406,2.6297243,2.6424303,2.4315163,2.4254006,2.6929117,2.3160903,2.6147409,2.5222967,2.4645267,2.7668718,2.5708005,2.8234300
985.00000E-3,2.3688858,2.2666283,2.3546878,2.3731804,2.2433290,2.4630816,2.2398459,2.5146464,2.3476428,2.4053136,2.1837429,2.2262445,2.4324122,2.1047291,2.3594764,2.2769193,2.2294440,2.4716974,2.3274972,2.5653271,2.3822444,2.2573143,2.3593028,2.3694762,2.2376492,2.4642512,2.2700727,2.5309064,2.3568175,2.3764871,2.1971870,2.1969896,2.4435742,2.1185542,2.3655714,2.2576726,2.2482345,2.4853394,2.3002063,2.5671208,2.3352224,2.2331652,2.3069959,2.3121346,2.2173123,2.4466933,2.1994368,2.4622335,2.3180390,2.3323929,2.1710070,2.1616931,2.3670520,2.0766760,2.3119558,2.2329673,2.1977193,2.4429856,2.2723940,2.4899662,2.3300049,2.2243927,2.3070252,2.3229450,2.2048256,2.4306103,2.2142203,2.4575214,2.3178273,2.3297569,2.1576092,2.1681435,2.3717217,2.0734776,2.3176774,2.2265237,2.2177388,2.4219565,2.2657458,2.5000905,2.3835818,2.2561562,2.3637439,2.3712866,2.2354792,2.4685667,2.2514438,2.5200417,2.3683176,2.4041804,2.1808635,2.2069575,2.4120424,2.0975530,2.3801542,2.2713484,2.2274757,2.4753807,2.3180760,2.5644236,2.4032367,2.2778286,2.3391951,2.3720995,2.2562358,2.4649106,2.2513007,2.5153007,2.3726860,2.3867576,2.1934050,2.1895684,2.4296865,2.0892949,2.3620140,2.2763004,2.2236636,2.4931422,2.3217919,2.5529617
990.00000E-3,2.1457909,2.0525737,2.1362104,2.1545011,2.0302513,2.2309421,2.0295193,2.2809452,2.1273662,2.1810951,1.9780897,2.0178470,2.2037879,1.9068340,2.1399394,2.0633721,2.0199653,2.2364952,2.1111098,2.3287416,2.1579923,2.0445498,2.1397652,2.1509639,2.0253435,2.2322345,2.0564946,2.2956268,2.1352072,2.1553737,1.9903866,1.9914175,2.2139020,1.9193852,2.1456387,2.0460870,2.0371378,2.2487824,2.0862877,2.3301165,2.1224118,2.0274500,2.0978128,2.1056174,2.0116601,2.2226989,1.9981943,2.2405269,2.1072753,2.1220903,1.9709424,1.9646932,2.1511871,1.8850688,2.1029877,2.0293609,1.9963976,2.2166639,2.0667148,2.2679665,2.1177148,2.0201567,2.0980372,2.1155831,2.0007193,2.2085178,2.0119281,2.2363777,2.1074376,2.1196322,1.9592469,1.9710219,2.1554274,1.8827293,2.1082961,2.0237234,2.0146444,2.1978422,2.0608815,2.2771167,2.1592973,2.0433366,2.1439053,2.1525726,2.0233007,2.2361046,2.0402404,2.2856637,2.1456450,2.1804299,1.9756286,2.0003104,2.1857105,1.9003280,2.1587022,2.0584834,2.0181816,2.2398019,2.1026197,2.3277360,2.1768779,2.0631640,2.1216054,2.1534777,2.0417998,2.2328862,2.0396635,2.2813018,2.1497426,2.1646801,1.9870130,1.9849474,2.2012440,1.8928521,2.1425445,2.0628029,2.0148799,2.2557514,2.1056470,2.3174904
995.00000E-3,1.9517760,1.8665417,1.9457971,1.9638615,1.8453045,2.0289331,1.8465913,2.0772459,1.9357562,1.9858189,1.7993441,1.8365180,2.0048200,1.7348884,1.9487854,1.8775224,1.8378635,2.0319857,1.9226979,2.1222187,1.9629404,1.8596032,1.9485007,1.9604918,1.8410443,2.0303015,1.8707511,2.0905321,1.9424832,1.9627896,1.8106153,1.8125689,2.0140072,1.7463148,1.9541141,1.8619481,1.8535863,2.0430918,1.9000703,2.1232585,1.9357944,1.8474117,1.9144051,1.9241692,1.8319440,2.0263133,1.8219246,2.0457814,1.9224027,1.9374731,1.7959484,1.7920495,1.9619231,1.7176384,1.9196845,1.8508271,1.8201843,2.0184885,1.8863692,2.0726466,1.9315254,1.8413170,1.9147517,1.9333360,1.8222963,2.0137402,1.8346557,2.0420861,1.9228208,1.9351603,1.7856696,1.7981789,1.9657548,1.7159683,1.9245822,1.8458513,1.8368200,2.0015791,1.8812013,2.0809107,1.9642087,1.8583575,1.9523573,1.9619308,1.8391261,2.0337800,1.8565100,2.0813908,1.9519835,1.9855228,1.7972365,1.8205310,1.9887154,1.7289702,1.9658521,1.8732114,1.8362408,2.0349659,1.9150291,2.1211495,1.9799877,1.8765311,1.9320500,1.9628896,1.8556687,2.0309435,1.8556148,2.0773787,1.9558190,1.9712447,1.8075951,1.8069007,2.0024429,1.7221832,1.9514117,1.8770009,1.8333685,2.0493315,1.9174863,2.1119575
1.0000000,1.7825317,1.7043581,1.7793552,1.7971618,1.6842492,1.8526261,1.6870011,1.8991784,1.7685654,1.8152386,1.6434958,1.6782590,1.8311457,1.5850050,1.7818322,1.7152950,1.6790575,1.8536475,1.7581377,1.9414354,1.7927679,1.6983345,1.7813752,1.7939567,1.6805338,1.8540354,1.7087193,1.9112318,1.7743595,1.7945469,1.6538504,1.6564893,1.8395130,1.5954378,1.7868160,1.7012147,1.6934833,1.8637219,1.7374597,1.9422070,1.7718159,1.6895078,1.7532511,1.7644228,1.6745336,1.8537894,1.6672033,1.8743808,1.7599165,1.7750765,1.6425424,1.6404376,1.7956433,1.5709853,1.7585546,1.6939694,1.6656044,1.8446123,1.7278969,1.9004762,1.7679029,1.6843868,1.7536679,1.7728441,1.6659724,1.8425808,1.6789900,1.8710545,1.7605031,1.7728850,1.6334480,1.6463193,1.7990932,1.5698363,1.7630554,1.6895401,1.6807833,1.8293635,1.7232761,1.9079394,1.7939969,1.6970740,1.7849673,1.7952520,1.6787353,1.8571697,1.6961887,1.9028357,1.7830317,1.8152325,1.6416871,1.6636440,1.8167422,1.5796035,1.7973967,1.7114750,1.6775758,1.8563437,1.7511928,1.9403313,1.8082088,1.7137671,1.7664259,1.7962366,1.6935804,1.8546659,1.6950637,1.8991443,1.7866178,1.8022500,1.6511367,1.6514991,1.8289214,1.5734233,1.7844459,1.7148183,1.6750657,1.8693239,1.7531781,1.9320541
1.0050000,1.6344139,1.5624969,1.6334124,1.6509287,1.5435154,1.6982679,1.5473155,1.7430345,1.6222030,1.6657570,1.5071583,1.5396863,1.6790692,1.4539066,1.6355414,1.5732372,1.5401025,1.6976479,1.6139409,1.7827131,1.6438204,1.5572467,1.6348834,1.6478829,1.5402600,1.6996921,1.5669119,1.7539988,1.6272138,1.6470985,1.5166942,1.5198344,1.6867108,1.4634608,1.6402060,1.5604639,1.5533689,1.7068190,1.5949950,1.7832702,1.6274031,1.5506840,1.6113124,1.6234631,1.5363086,1.7018871,1.5310741,1.7231937,1.6167845,1.6319022,1.5077259,1.5069843,1.6492217,1.4421922,1.6165822,1.5558470,1.5296653,1.6917113,1.5883117,1.7483915,1.6237898,1.5463564,1.6117628,1.6311960,1.5286649,1.6918412,1.5419813,1.7201701,1.6174760,1.6298149,1.4996270,1.5125913,1.6523198,1.4414483,1.6207072,1.5518725,1.5435323,1.6779081,1.5841441,1.7551346,1.6450084,1.5559848,1.6382305,1.6490559,1.5385746,1.7025241,1.5558388,1.7462761,1.6351537,1.6659777,1.5056027,1.5262873,1.6661360,1.4489601,1.6497749,1.5698361,1.5387444,1.7000964,1.6076340,1.7815955,1.6578548,1.5713535,1.6212548,1.6500464,1.5519446,1.7003097,1.5545517,1.7428769,1.6385054,1.6541368,1.5142468,1.5154194,1.6769847,1.4433151,1.6381185,1.5728023,1.5365410,1.7118634,1.6092284,1.7741141
1.0100000,1.5043452,1.4379838,1.5050264,1.5222223,1.4200996,1.5626815,1.4246349,1.6056710,1.4936369,1.5343297,1.3874754,1.4179406,1.5454634,1.3388330,1.5069224,1.4484279,1.4180937,1.5607423,1.4871594,1.6429253,1.5130099,1.4333889,1.5060562,1.5193290,1.4172339,1.5641021,1.4423833,1.6156727,1.4979880,1.5174435,1.3962797,1.3997789,1.5524621,1.3476094,1.5112925,1.4368002,1.4303237,1.5691209,1.4697531,1.6433106,1.4999047,1.4283132,1.4859732,1.4987725,1.4145939,1.5678111,1.4109918,1.5895136,1.4903891,1.5053621,1.3889248,1.3892134,1.5199627,1.3287615,1.4911686,1.4339212,1.4097963,1.5569204,1.4650422,1.6137383,1.4965469,1.4246345,1.4864324,1.5058747,1.4077293,1.5587605,1.4210866,1.5867410,1.4911400,1.5033662,1.3816673,1.3945344,1.5227400,1.3283323,1.4949431,1.4303282,1.4224852,1.5443789,1.4612534,1.6198367,1.5141563,1.4321358,1.5091777,1.5203973,1.4156543,1.5666684,1.4325557,1.6085572,1.5052794,1.5347268,1.3861345,1.4056205,1.5338044,1.3342882,1.5199756,1.4453856,1.4168445,1.5629745,1.4814152,1.6418096,1.5258104,1.4463196,1.4935914,1.5213797,1.4277399,1.5647055,1.4311579,1.6054229,1.5084127,1.5238935,1.3940643,1.3958539,1.5435069,1.3291159,1.5094461,1.4480314,1.4149016,1.5736772,1.4826854,1.6350223
1.0150000,1.3897277,1.3283105,1.3917058,1.4085556,1.3114758,1.4431802,1.3165121,1.4844255,1.3803082,1.4183821,1.2820395,1.3106069,1.4276845,1.2374607,1.3934486,1.3383973,1.3105829,1.4401871,1.3753028,1.5194164,1.3977289,1.3242729,1.3923809,1.4058071,1.3089416,1.4445836,1.3326467,1.4935756,1.3841016,1.4030445,1.2901894,1.2939380,1.4341128,1.2455469,1.3975481,1.3277761,1.3218861,1.4478683,1.3592666,1.5196641,1.3870384,1.3201415,1.3749862,1.3881809,1.3071015,1.4491551,1.3047701,1.4710063,1.3784760,1.3932266,1.2839337,1.2849959,1.4055470,1.2285601,1.3800792,1.3260054,1.3037943,1.4377752,1.3558794,1.4942219,1.3839010,1.3169959,1.3754377,1.3947089,1.3009021,1.4409604,1.3141191,1.4684442,1.3792545,1.3913128,1.2773916,1.2900302,1.4080344,1.2283749,1.3835305,1.3227350,1.3154273,1.4263381,1.3524101,1.4997447,1.3988339,1.3230361,1.3952953,1.4067851,1.3074604,1.4469162,1.3238870,1.4870067,1.3908178,1.4189155,1.2808809,1.2992456,1.4171327,1.2332713,1.4054538,1.3356634,1.3094299,1.4422296,1.3700554,1.5183136,1.4094444,1.3361592,1.3809438,1.4077499,1.3184249,1.4451719,1.3224175,1.4841122,1.3937488,1.4089731,1.2881765,1.2904319,1.4258450,1.2285173,1.3959078,1.3380357,1.3077090,1.4519970,1.3710565,1.5121333
1.0200000,1.2883687,1.2313624,1.2913413,1.3078246,1.2155193,1.3374918,1.2208817,1.3770433,1.2800568,1.3157371,1.1888209,1.2156458,1.3234972,1.1478329,1.2929858,1.2410579,1.2155065,1.3336627,1.2762678,1.4099317,1.2957761,1.2278002,1.2917312,1.3052128,1.2132681,1.3388689,1.2356030,1.3854389,1.2833773,1.3017561,1.1963847,1.2002982,1.3294188,1.1553058,1.2968367,1.2313233,1.2259799,1.3407287,1.2614526,1.4100692,1.2868433,1.2242386,1.2764238,1.2898213,1.2118775,1.3438514,1.2105348,1.3656623,1.2791075,1.2935784,1.1908669,1.1925053,1.3039829,1.1397682,1.2813959,1.2302206,1.2097739,1.3321607,1.2589283,1.3878617,1.2838982,1.2215330,1.2768572,1.2958287,1.2062492,1.3363963,1.2192024,1.3632789,1.2798915,1.2917395,1.1849367,1.1972596,1.3062098,1.1397720,1.2845514,1.2272253,1.2204615,1.3216932,1.2557311,1.3928718,1.2968402,1.2265851,1.2944560,1.3061126,1.2118779,1.3409956,1.2277622,1.3793618,1.2895821,1.3163749,1.1878176,1.2051383,1.3139108,1.1439590,1.3040589,1.2385903,1.2144386,1.3355384,1.2714597,1.4088494,1.3065348,1.2387578,1.2812037,1.3070534,1.2218614,1.3394414,1.2262503,1.3766839,1.2923267,1.3072216,1.1945491,1.1971519,1.3217650,1.1395759,1.2953736,1.2407281,1.2129078,1.3444819,1.2722371,1.4032016
1.0250000,1.1984165,1.1453554,1.2021467,1.2182485,1.1304413,1.2436948,1.1360000,1.2816143,1.1910590,1.2245526,1.1061076,1.1313344,1.2310118,1.0683008,1.2037299,1.1546447,1.1311238,1.2392080,1.1882763,1.3125568,1.2052917,1.1422002,1.2023071,1.2157652,1.1284330,1.2450392,1.1494798,1.2893403,1.1939768,1.2117636,1.1131457,1.1171594,1.2364823,1.0752272,1.2073528,1.1456931,1.1408534,1.2457295,1.1745512,1.3126060,1.1976367,1.1389535,1.1886345,1.2020894,1.1272554,1.2501257,1.1266812,1.2717537,1.1906206,1.2047710,1.1081140,1.1101768,1.2135620,1.0608351,1.1934740,1.1449543,1.1261239,1.2382643,1.1725656,1.2929504,1.1948615,1.1366131,1.1890435,1.2076260,1.1221203,1.2433127,1.1347281,1.2695237,1.1913951,1.2030013,1.1027101,1.1146620,1.2155559,1.0609850,1.1963605,1.1421957,1.1359652,1.2286506,1.1696022,1.2975042,1.2063160,1.1410107,1.2048587,1.2165967,1.1271266,1.2469842,1.1424324,1.2837057,1.1997260,1.2252694,1.1052368,1.1215888,1.2222696,1.0647077,1.2139723,1.1524079,1.1301316,1.2409364,1.1838574,1.3115002,1.2152045,1.1523304,1.1925867,1.2175095,1.1362492,1.2455957,1.1409001,1.2812233,1.2022992,1.2168170,1.1114658,1.1143232,1.2293777,1.0606543,1.2060422,1.1543436,1.1287641,1.2491526,1.1844487,1.3063208
1.0300000,1.1183060,1.0687831,1.1226079,1.1383183,1.0547344,1.1601626,1.0603927,1.1965192,1.1117729,1.1432691,1.0324540,1.0562157,1.1486287,997.47340E-3,1.1241541,1.0776642,1.0559651,1.1551637,1.1098241,1.2256649,1.1247035,1.0659775,1.1225838,1.1359554,1.0529350,1.1614704,1.0727786,1.2036497,1.1143467,1.1315305,1.0390195,1.0430840,1.1536967,1.0039116,1.1275680,1.0694061,1.0650266,1.1612019,1.0970743,1.2256434,1.1179766,1.0628752,1.1102041,1.1236074,1.0518142,1.1664568,1.0518367,1.1877960,1.1115890,1.1253914,1.0342999,1.0366704,1.1328205,990.43975E-3,1.1149043,1.0688245,1.0514678,1.1545336,1.0954012,1.2080179,1.1153525,1.0608393,1.1105852,1.1287191,1.0471073,1.1602040,1.0593192,1.1856993,1.1123443,1.1236864,1.0293515,1.0409004,1.1346066,990.70210E-3,1.1175471,1.0662708,1.0605514,1.1456742,1.0926405,1.2121658,1.1256892,1.0648161,1.1249772,1.1367271,1.0517057,1.1632547,1.0664189,1.1984135,1.1196888,1.1440448,1.0316967,1.0471515,1.1406272,994.13086E-3,1.1336549,1.0756283,1.0550404,1.1567618,1.1057509,1.2246373,1.1338661,1.0753691,1.1135814,1.1376096,1.0600705,1.1620107,1.0648826,1.1961075,1.1221049,1.1362162,1.0374769,1.0405164,1.1470846,990.37122E-3,1.1263894,1.0773889,1.0538137,1.1643340,1.1061870,1.2198713
1.0350000,1.0467123,1.0003710,1.0514402,1.0667538,987.12547E-3,1.0855168,992.81248E-3,1.1203833,1.0408934,1.0705642,966.63748E-3,989.05576E-3,1.0749923,934.17487E-3,1.0529651,1.0088508,988.78710E-3,1.0801244,1.0396367,1.1478725,1.0526802,997.86697E-3,1.0512678,1.0645036,985.50673E-3,1.0867855,1.0042311,1.1269831,1.0431721,1.0597542,972.77747E-3,976.85500E-3,1.0797005,940.17578E-3,1.0561873,1.0012088,997.24755E-3,1.0857323,1.0277612,1.1477943,1.0466266,994.79785E-3,1.0399215,1.0531927,984.34230E-3,1.0915409,984.82693E-3,1.1125146,1.0407900,1.0542274,968.25088E-3,970.83942E-3,1.0605040,927.45604E-3,1.0444793,1.0006466,984.62969E-3,1.0796401,1.0262449,1.1317985,1.0441383,993.01722E-3,1.0402735,1.0579212,980.00908E-3,1.0857792,991.79682E-3,1.1105348,1.0415200,1.0525834,963.69884E-3,974.82928E-3,1.0621052,927.80459E-3,1.0469020,998.27183E-3,993.03426E-3,1.0714492,1.0236614,1.1355853,1.0536287,996.73529E-3,1.0535166,1.0652225,984.34821E-3,1.0884275,998.46972E-3,1.1221059,1.0481497,1.0713829,965.97756E-3,980.60255E-3,1.0676432,931.05663E-3,1.0618019,1.0069905,987.92288E-3,1.0816068,1.0358710,1.1468758,1.0611756,1.0065979,1.0429059,1.0660736,992.04390E-3,1.0873097,996.94150E-3,1.1199592,1.0504217,1.0641112,971.35614E-3,974.52088E-3,1.0735308,927.55957E-3,1.0551232,1.0085987,986.81811E-3,1.0886073,1.0361776,1.1424757
1.0400000,982.51192E-3,939.03969E-3,987.55134E-3,1.0024668,926.53746E-3,1.0185871,932.20112E-3,1.0520381,977.31355E-3,1.0053148,907.62217E-3,928.80777E-3,1.0089523,877.40950E-3,989.06462E-3,947.13044E-3,928.53643E-3,1.0128980,976.63190E-3,1.0780009,988.09267E-3,936.79664E-3,987.26003E-3,1.0003218,925.07553E-3,1.0198158,942.76189E-3,1.0581636,979.33815E-3,995.32816E-3,913.37798E-3,917.44006E-3,1.0133379,883.01774E-3,992.11083E-3,940.03742E-3,936.45486E-3,1.0181215,965.54234E-3,1.0778776,982.52709E-3,933.69037E-3,976.74922E-3,989.82950E-3,923.80568E-3,1.0242604,924.64691E-3,1.0448142,977.17520E-3,990.23898E-3,908.96426E-3,911.70194E-3,995.53756E-3,870.92353E-3,981.16418E-3,939.40532E-3,924.60424E-3,1.0124462,964.07720E-3,1.0632029,980.16157E-3,932.12488E-3,977.07195E-3,994.21255E-3,919.80033E-3,1.0189310,931.15132E-3,1.0429381,977.87631E-3,988.65240E-3,904.75904E-3,915.46718E-3,996.97439E-3,871.33764E-3,983.38833E-3,937.18788E-3,932.39948E-3,1.0048496,961.64973E-3,1.0666683,989.00561E-3,935.69551E-3,989.37679E-3,1.0009939,923.98206E-3,1.0213312,937.52298E-3,1.0536104,983.98840E-3,1.0061637,907.04609E-3,920.90389E-3,1.0021795,874.49265E-3,997.30563E-3,945.42429E-3,927.72648E-3,1.0142773,973.14065E-3,1.0770361,995.99272E-3,944.93485E-3,979.47123E-3,1.0018134,931.08496E-3,1.0203241,936.01168E-3,1.0516076,986.12838E-3,999.39043E-3,912.06422E-3,915.30982E-3,1.0075667,871.23092E-3,991.14662E-3,946.89932E-3,926.72775E-3,1.0207687,973.33910E-3,1.0729612
